,Org ID,Building Snapshot Field name,Building snapshot extra data field key,Bluesky table name,Bluesky Field Name,Data Source,,Multiple Tax Lot data source
1,117,,Roof Absorptance,Property,extra_data,HES,,
1,117,,Roof Area,Property,extra_data,HES,,
1,117,,roof.0.skylight_method,Property,extra_data,HES,,
1,117,,Roof1 Color,Property,extra_data,HES,,
1,117,,Roof1 Construction,Property,extra_data,HES,,
1,117,,Roof1 Type,Property,extra_data,HES,,
1,117,,Roof2 Absorptance,Property,extra_data,HES,,
1,117,,Roof2 Area,Property,extra_data,HES,,
1,117,,Roof2 Assembly Code,Property,extra_data,HES,,
1,117,,Roof2 Color,Property,extra_data,HES,,
1,117,,Roof2 Name,Property,extra_data,HES,,
1,117,,Roof2 Skylight Area,Property,extra_data,HES,,
1,117,,Roof2 Skylight code,Property,extra_data,HES,,
1,117,,Roof2 Skylight method,Property,extra_data,HES,,
1,117,,Roof2 Skylight SHGC,Property,extra_data,HES,,
1,117,,Roof2 Skylight U Value,Property,extra_data,HES,,
1,117,,Roof2 Type,Property,extra_data,HES,,
1,117,,Score with Improvements,Property,extra_data,HES,,
1,117,,site_energy_base,Property,extra_data,HES,,
1,117,,site_energy_package,Property,extra_data,HES,,
1,117,,site_eui_base,Property,extra_data,HES,,
1,117,,site_eui_package,Property,extra_data,HES,,
1,117,,Skylight Area,Property,extra_data,HES,,
1,117,,Skylight Type,Property,extra_data,HES,,
1,117,,Skylight U Value,Property,extra_data,HES,,
1,117,,Skylight1 SHGC,Property,extra_data,HES,,
1,117,,Source Energy Use,Property,extra_data,HES,,
1,117,,source_energy_asset_base,Property,extra_data,HES,,
1,117,,source_energy_asset_package,Property,extra_data,HES,,
1,117,,source_energy_total_package,Property,extra_data,HES,,
1,117,,source_eui_base,Property,extra_data,HES,,
1,117,,source_eui_package,Property,extra_data,HES,,
1,117,,State,Property,extra_data,HES,,
1,117,,TH Exposed Walls,Property,extra_data,HES,,
1,117,,Utility Gross Floor Area,Property,extra_data,HES,,
1,117,,utility_cord_wood_base,Property,extra_data,HES,,
1,117,,utility_electric_base,Property,extra_data,HES,,
1,117,,utility_electric_package,Property,extra_data,HES,,
1,117,,utility_fuel_oil_base,Property,extra_data,HES,,
1,117,,utility_fuel_oil_package,Property,extra_data,HES,,
1,117,,utility_lpg_base,Property,extra_data,HES,,
1,117,,utility_lpg_package,Property,extra_data,HES,,
1,117,,utility_natural_gas_base,Property,extra_data,HES,,
1,117,,utility_natural_gas_package,Property,extra_data,HES,,
1,117,,utility_pellet_wood_base,Property,extra_data,HES,,
1,117,,utility_pellet_wood_package,Property,extra_data,HES,,
1,117,,Wall Back Construction,Property,extra_data,HES,,
1,117,,Wall Construction Same,Property,extra_data,HES,,
1,117,,Wall Left Construction,Property,extra_data,HES,,
1,117,,Wall Right Construction,Property,extra_data,HES,,
1,117,,Weather Station Location,Property,extra_data,HES,,
1,117,,Window Area Front,Property,extra_data,HES,,
1,117,,Window Area Left,Property,extra_data,HES,,
1,117,,Window Back Area (sq ft),Property,extra_data,HES,,
1,117,,Window Back Method,Property,extra_data,HES,,
1,117,,Window Back SHGC,Property,extra_data,HES,,
1,117,,Window Back Type,Property,extra_data,HES,,
1,117,,Window Back U-Factor,Property,extra_data,HES,,
1,117,,Window Construction Same,Property,extra_data,HES,,
1,117,,Window Front Method,Property,extra_data,HES,,
1,117,,Window Front SHGC,Property,extra_data,HES,,
1,117,,Window Front Type,Property,extra_data,HES,,
1,117,,Window Front U-Factor,Property,extra_data,HES,,
1,117,,Window Left Method,Property,extra_data,HES,,
1,117,,Window Left SHGC,Property,extra_data,HES,,
1,117,,Window Left Type,Property,extra_data,HES,,
1,117,,Window Left U-Factor,Property,extra_data,HES,,
1,117,,Window Right Area (sq ft),Property,extra_data,HES,,
1,117,,Window Right Method,Property,extra_data,HES,,
1,117,,Window Right SHGC,Property,extra_data,HES,,
1,117,,Window Right Type,Property,extra_data,HES,,
1,117,,Window Right U-Factor,Property,extra_data,HES,,
,Orange County Florida,,,,,,"RM (6/22/2016): Just CBL, no PM data yet; Custom ID 1 = Buildng ID, Parcel ID = Tax Lot ID (not mapped)",
1,105,,BLDG_DOR_C,Tax,extra_data,,,
1,105,,Building Name,Tax,extra_data,,,
1,105,,Building Number,Tax,extra_data,,,
1,105,,City Code,Tax,extra_data,,,
1,105,,Net Rentable Floor Area,Tax,extra_data,,,
1,105,,Object ID,Tax,extra_data,,,
1,105,,Parcel ID,Tax,extra_data,,"Tax Lot ID, although they mapped it as Parcel Id",
1,105,,Property Street Address,Property,extra_data,,,
1,105,,Tax Year,Tax,extra_data,,,
1,105,,X Coordinate,Property,extra_data,,,
1,105,,Y Coordinate,Property,extra_data,,,
1,105,1,custom_id_1,Property,jurisdiction_property_id,,"original field name = RE_BLDG_ID, mapped to Custom ID 1",
,Kansas City,,,,,,"Just CBL, no PM data yet; RM (6/17/2016): Send JC email to edit the gdoc with her fields in it
6/20/2016: JC replied that there is no tax lot id ",
1,156,,2015 Mail Response,Property,extra_data,CBL,,
1,156,,BOMA 360 Certification (year),Property,extra_data,CBL,,
1,156,,Building Owner Agent City,Property,extra_data,CBL,,
1,156,,Comments - Compliance,Property,extra_data,CBL,,
1,156,,Comments - Subject to EEO?,Property,extra_data,CBL,,
1,156,,Compliance Required,Property,extra_data,CBL,,
1,156,,County,Property,extra_data,CBL,,
1,156,,Covered Property Address_Street Number,Property,extra_data,CBL,,
1,156,1,custom_id_1,Property,jurisdiction_property_id,CBL,"This is in CBL, and is the Building ID",
1,156,,city,Property,city,,,
1,156,,Data Accuracy,Property,extra_data,CBL,,
1,156,,Date / Last Personal Correspondence,Property,extra_data,CBL,,
1,156,,Details Last Major Renovation (year),Property,extra_data,CBL,,
1,156,,Direct GHG Emissions,Property,extra_data,CBL,,
1,156,,Does Not Need to Comply,Property,extra_data,CBL,,
1,156,,ENERGY STAR Certified (year),Property,extra_data,CBL,,
1,156,,Gross Floor Square Footage,Property,gross_floor_area,CBL,,
1,156,,Indirect GHG Emissions,Property,extra_data,CBL,,
1,156,,Indoor Water Use,Property,extra_data,CBL,,
1,156,,LEED Certification (type),Property,extra_data,CBL,,
1,156,,LEED Certification (version),Property,extra_data,CBL,,
1,156,,Occupant Building Name,Property,extra_data,CBL,,
1,156,,Occupant Contact Email Address,Property,extra_data,CBL,,
1,156,,Occupant Contact Name,Property,extra_data,CBL,,
1,156,,Occupant Contact Phone Number,Property,extra_data,CBL,,
1,156,,Occupant Contact Title,Property,extra_data,CBL,,
1,156,,Occupant Organization(s) Name,Property,extra_data,CBL,,
1,156,,Operator Name,Property,extra_data,CBL,,
1,156,,Other Water Sources - Outdoor Use,Property,extra_data,CBL,,
1,156,,Owner / Company Name,Property,extra_data,CBL,,
1,156,,Owner Agent Address,Property,extra_data,CBL,,
1,156,,Owner Agent Email,Property,extra_data,CBL,,
1,156,,Owner Agent Email 2,Property,extra_data,CBL,,
1,156,,Owner Agent Email 3,Property,extra_data,CBL,,
1,156,,Owner Agent State,Property,extra_data,CBL,,
1,156,,Owner Agent Telephone,Property,extra_data,CBL,,
1,156,,Owner Agent Telephone 2,Property,extra_data,CBL,,
1,156,,Owner Agent Telephone 3,Property,extra_data,CBL,,
1,156,,Owner Agent Zip,Property,extra_data,CBL,,
1,156,,Owner Authorized Agent,Property,extra_data,CBL,,
1,156,,Owner Authorized Agent 2,Property,extra_data,CBL,,
1,156,,Owner Authorized Agent 3,Property,extra_data,CBL,,
1,156,,Owner City,Property,extra_data,CBL,,
1,156,,Owner Contact Address,Property,extra_data,CBL,,
1,156,,Owner Contact Company,Property,extra_data,CBL,,
1,156,,Owner Contact Name,Property,extra_data,CBL,,
1,156,,Owner Contact State,Property,extra_data,CBL,,
1,156,,Owner Contact Zip,Property,extra_data,CBL,,
1,156,,Owner State,Property,extra_data,CBL,,
1,156,,Primary Property Type,Property,extra_data,CBL,,
1,156,,Temp Flag-Note,Property,extra_data,CBL,,
1,156,,Voluntary,Property,extra_data,CBL,,
1,156,,X Coordinate,Property,extra_data,CBL,,
1,156,,Y Coordinate,Property,extra_data,CBL,,
,Salt Lake City,,,,,,RM (6/22/2016): First cut at the fields is ready.  There is a small amount of PM data with the CBL/Tax data,
1,126,,Building Location,Property,extra_data,CoStar,,
1,126,,Building Name,Property,extra_data,CoStar,,
1,126,,County,Property,extra_data,CoStar,,
1,126,,Electricity Use - Grid Purchase (kWh),Property,extra_data,PM,,
1,126,,ENERGY STAR,Property,extra_data,PM,,
1,126,,LEED Certification Audit Exemption,Property,extra_data,PM,,
1,126,,LINK_ID,Property,extra_data,,,
1,126,,Natural Gas Use (therms),Property,extra_data,PM,,
1,126,,Owner Contact,Property,extra_data,CoStar,,
1,126,,Owner Name,Property,extra_data,CoStar,,
1,126,,Owner Phone,Property,extra_data,CoStar,,
1,126,,Parent Property Id,Property,pm_parent_property_id,PM,,
1,126,,Parent Property Name,Property,extra_data,PM,,
1,126,,Property GFA - EPA Calculated (Buildings) (ft2),Property,extra_data,PM,,
1,126,,Property GFA - Self-Reported (ft2),Property,extra_data,PM,,
1,126,,Property Manager Address,Property,extra_data,CoStar,,
1,126,,Property Manager City State Zip,Property,extra_data,CoStar,,
1,126,,Property Manager Contact,Property,extra_data,CoStar,,
1,126,,Property Manager Name,Property,extra_data,CoStar,,
1,126,,Property Manager Phone,Property,extra_data,CoStar,,
1,126,,Property Type,Property,extra_data,CoStar,,
1,126,,Property Type Code,Property,extra_data,,,
1,126,,Rentable Building Area,Property,extra_data,CoStar,,
1,126,,Total Available Space (SF),Property,extra_data,CoStar,,
1,126,,Zip,Property,extra_data,CoStar,,
,City of Atlanta (+244),,,,,,"6/27/2016: Got extra_data fields from Nathan, assigned them to tables as best as possible;
Emailed Megan to verify what I did",
1,181,1,custom_id_1,Property,jurisdiction_property_id,CBL,They are using custom_id_1 to map to their building / property id  (ABID),
1,181,,ABID,Tax,extra_data,CBL,I think this got mapped to custom_id_1 in their mapping for their CBL,
1,181,,Atlanta Building ID,Property,extra_data,PM,I think this got mapped to custom_id_1 in their mapping for their PM data,
1,181,,Address,Tax,extra_data,CBL,"address number, so SHOULD NOT be mapped to TaxLot:Address",
1,181,,Address 1,Property,extra_data,CBL,street name,
1,181,,Address 2,Property,extra_data,CBL,"Suffix, such as Drive, Lane, etc",
1,181,,Address Suff,Tax,extra_data,CBL,"Directional suffix, ie, NW",
1,181,,SITUS Adrsuf2,Tax,extra_data,,,
1,181,,Street (if not in Address),Tax,extra_data,,,
1,181,,Complete Address,Tax,address_line_1,CBL,"This is the concatenated complete address, should be mapped to address",
1,181,,Parcel ID,Tax,jurisdiction_tax_lot_id,CBL,"this was not mapped, because they did not want to match on Parcl ID, just on Building ID (ABID)",
1,181,,Building Name,Tax,extra_data,CBL,,
1,181,,Owner Name,Tax,extra_data,CBL,,
1,181,,OWNER Adrno,Tax,extra_data,CBL,,
1,181,,OWNER Adrstr,Tax,extra_data,CBL,,
1,181,,OWNER Adrsuf2,Tax,extra_data,CBL,,
1,181,,OWNER Cityname,Tax,extra_data,CBL,,
1,181,,Owner State,Tax,extra_data,CBL,,
1,181,,Owner Zip,Tax,extra_data,CBL,,
1,181,,Owner Phone,Tax,extra_data,CBL,,
1,181,,Property Manager Address,Tax,extra_data,CBL,,
1,181,,Property Manager City State Zip,Tax,extra_data,CBL,,
1,181,,Property Manager Contact,Tax,extra_data,CBL,,
1,181,,Property Manager Name,Tax,extra_data,CBL,,
1,181,,Property Manager Phone,Tax,extra_data,CBL,,
1,181,,Property Code,Tax,extra_data,CBL,,
1,181,,Property Type,Tax,extra_data,CBL,,
1,181,,High Level Property Code,Tax,extra_data,CBL,,
1,181,,High Level Property Type,Tax,extra_data,CBL,,
1,181,,Very High Level Property Type,Tax,extra_data,CBL,,
1,181,,Bldg SF,Tax,extra_data,CBL,,
1,181,,Bldg No,Tax,number_properties,CBL,,
1,181,,Yr Built,Tax,extra_data,CBL,,
1,181,,Grade,Tax,extra_data,CBL,,
1,181,,Property Sqft,Tax,extra_data,CBL,,
1,181,,Year Covered,Tax,extra_data,CBL,,
1,181,,Needs to Separately Comply? (Y/N/D - D for data agg),Property,extra_data,CBL,,
1,181,,Compliance,Property,extra_data,CBL,,
1,181,,Notes,Property,extra_data,CBL,,
1,181,,Address 1,Property,address_line_1,PM,They didn't map this because they didn't want the program to match on address,
1,181,,Address 2,Property,address_line_2,PM,,
1,181,,Alert - Data Center Does Not Have An IT Meter,Property,extra_data,PM,,
1,181,,Alert - Data Center does not have an IT Meter,Property,extra_data,PM,,
1,181,,Alert - Gross Floor Area Is 0 Ft2,Property,extra_data,PM,,
1,181,,Alert - Gross Floor Area is 0 ft2,Property,extra_data,PM,,
1,181,,Alert - Individual Monthly Meter Entry Is More Than 65 Days Long,Property,extra_data,PM,,
1,181,,Alert - Individual monthly meter entry is more than 65 days long,Property,extra_data,PM,,
1,181,,Alert - Meter Has Gaps,Property,extra_data,PM,,
1,181,,Alert - Meter Has Less Than 12 Full Calendar Months Of Data,Property,extra_data,PM,,
1,181,,Alert - Meter Has Overlaps,Property,extra_data,PM,,
1,181,,Alert - Meter has gaps,Property,extra_data,PM,,
1,181,,Alert - Meter has less than 12 full calendar months of data,Property,extra_data,PM,,
1,181,,Alert - Meter has overlaps,Property,extra_data,PM,,
1,181,,Alert - No Meters Are Associated With This Property,Property,extra_data,PM,,
1,181,,Alert - No meters are associated with this property,Property,extra_data,PM,,
1,181,,Alert - Property Has No Uses,Property,extra_data,PM,,
1,181,,Alert - Property has no uses,Property,extra_data,PM,,
1,181,,City,Property,city,PM,They didn't map it,
1,181,,County,Property,extra_data,PM,,
1,181,,Data Quality Checker - Date Run,Property,extra_data,PM,,
1,181,,Data Quality Checker Run?,Property,extra_data,PM,,
1,181,,Date Property Last Modified,Property,extra_data,PM,,
1,181,,Default Values,Property,extra_data,PM,,
1,181,,Email,Property,extra_data,PM,,
1,181,,Energy Baseline Date,Property,extra_data,PM,,
1,181,,Energy Current Date,Property,extra_data,PM,,
1,181,,ENERGY STAR Certification - Eligibility,Property,extra_data,PM,,
1,181,,ENERGY STAR Certification - Year(s) Certified,Property,extra_data,PM,,
1,181,,ENERGY STAR Score,Property,energy_score,PM,ENERGY STAR Score and Energy STAR score are the same field,
1,181,,Energy STAR Score,Property,energy_score,PM,ENERGY STAR Score and Energy STAR score are the same field,
1,181,,Estimated Values,Property,extra_data,PM,,
1,181,,Generation Date,Property,generation_date,PM,wasn't mapped for some reason,
1,181,,Indoor Water Intensity (All Water Sources) (gal/ft2),Property,extra_data,PM,,
1,181,,List of All Property Use Types at Property,Property,extra_data,PM,,
1,181,,List Of All Property Use Types At Property,Property,extra_data,PM,,
1,181,,Log,Property,extra_data,PM,"?? Not sure where this came from, I guess PM because it's not in their CBL",
1,181,,Municipally Supplied Potable Water: Combined Indoor/Outdoor Or Other Use (kgal),Property,extra_data,PM,,
1,181,,Municipally Supplied Potable Water: Combined Indoor/Outdoor or Other Use (kgal),Property,extra_data,PM,,
1,181,,National Median Reference Property Type,Property,extra_data,PM,,
1,181,,National Median Site EUI (kBtu/ft2),Property,extra_data,PM,,
1,181,,On Behalf Of,Property,extra_data,PM,,
1,181,,Organization,Property,extra_data,PM,,
1,181,,Outdoor Water Use (All Water Sources) (kgal),Property,extra_data,PM,,
1,181,,Parent Property Id,Property,pm_parent_property_id,PM,,
1,181,,Parent Property Name,Property,extra_data,PM,,
1,181,,Phone,Property,extra_data,PM,?? Not in their list of fields (when viewing in Building Detail View),
1,181,,Postal Code,Property,postal_code,PM,wasn't mapped for some reason,
1,181,,Primary Property Type - EPA Calculated,Property,extra_data,PM,,
1,181,,Primary Property Type - Self Selected,Property,extra_data,PM,,
1,181,,Property Data Administrator,Property,extra_data,PM,,
1,181,,Property Data Administrator - Email,Property,extra_data,PM,,
1,181,,Property Floor Area (Building(s)) (ft2),Property,extra_data,PM,,
1,181,,Property Id,Property,extra_data,PM,"?? Not in their list of fields (when viewing in Building Detail View); this could be PM property ID, but they already have that mapped.",
1,181,,Property Name,Property,property_name,PM,,
1,181,,Property Notes,Property,property_notes,PM,,
1,181,,Property Type,Tax,extra_data,CBL,,
1,181,,Release Date,Tax,extra_data,PM,,
1,181,,Site EUI (kBtu/ft2),Property,site_eui,PM,,
1,181,,Temporary Values,Property,extra_data,PM,,
1,181,,Total GHG Emissions (Metric Tons CO2e),Property,extra_data,PM,,
1,181,,Total GHG Emissions Intensity (kgCO2e/ft2),Property,extra_data,PM,,
1,181,,Water Baseline Date,Property,extra_data,PM,,
1,181,,Water Current Date,Property,extra_data,PM,,
1,181,,Water Use (All Water Sources) (kgal),Property,extra_data,PM,,
1,181,,Weather Normalized Site Electricity Intensity (kWh/ft2),Property,extra_data,PM,,
1,181,,Weather Normalized Site EUI (kBtu/ft2),Property,extra_data,PM,,
1,181,,Weather Normalized Site Natural Gas Intensity (therms/ft2),Property,extra_data,PM,,
1,181,,Year Built,Property,year_built,PM,,
1,181,,Year Ending,Property,year_ending,PM,,
